year,month,day,date,elevation,weight,sex,age
2005,9,9,09/09/05,2100,14,m,1.5
2005,9,9,09/09/05,NA,11.8,m,1.5
2005,9,9,09/09/05,1250,13.5,f,1.5
2005,9,9,09/09/05,1200,11,f,1.5
2005,9,9,09/09/05,1150,14,m,1.5
2005,9,9,09/09/05,1100,10,f,1.5
2005,9,9,09/09/05,1500,14,m,1.5
2005,9,9,09/09/05,1500,12.5,m,1.5
2005,9,9,09/09/05,800,15,m,1.5
2005,9,9,09/09/05,1400,15,f,1.5
2005,9,9,09/09/05,1800,12,m,1.5
2005,9,9,09/09/05,1600,11,f,1.5
2005,9,9,09/09/05,1600,12,m,1.5
2005,9,9,09/09/05,800,14,m,1.5
2005,9,9,09/09/05,1570,14,m,1.5
2005,9,9,09/09/05,1980,15,f,1.5
2005,9,9,09/09/05,1890,12,f,1.5
2005,9,9,09/09/05,1890,17,m,1.5
2005,9,9,09/09/05,1400,11.5,f,1.5
2005,9,9,09/09/05,1950,17,m,1.5
2005,9,9,09/09/05,950,12,f,1.5
2005,9,9,09/09/05,1500,17,f,1.5
2005,9,9,09/09/05,1600,11.5,m,1.5
2005,9,9,09/09/05,NA,11.5,f,1.5
2005,9,9,09/09/05,1900,14,m,1.5
2005,9,9,09/09/05,1800,15,m,1.5
2005,9,9,09/09/05,NA,9.5,f,1.5
2005,9,9,09/09/05,1800,11.5,f,1.5
2005,9,9,09/09/05,NA,12,f,1.5
2005,9,10,10/09/05,1850,13,f,1.5
2005,9,10,10/09/05,1850,13.5,f,1.5
2005,9,10,10/09/05,1700,15,m,1.5
2005,9,10,10/09/05,1340,14,m,1.5
2005,9,10,10/09/05,800,11,m,1.5
2005,9,10,10/09/05,1500,15.5,m,1.5
2005,9,10,10/09/05,470,17.5,m,1.5
2005,9,10,10/09/05,1450,16,m,1.5
2005,9,10,10/09/05,1800,16,m,1.5
2005,9,10,10/09/05,1450,17,m,1.5
2005,9,10,10/09/05,1850,16,f,1.5
2005,9,10,10/09/05,1850,19,m,1.5
2005,9,10,10/09/05,2100,16,f,1.5
2005,9,10,10/09/05,NA,15,m,1.5
2005,9,10,10/09/05,2200,11,f,1.5
2005,9,10,10/09/05,2100,16.5,m,1.5
2005,9,10,10/09/05,1000,11,f,1.5
2005,9,10,10/09/05,1200,13,m,1.5
2005,9,10,10/09/05,2200,13,m,1.5
2005,9,10,10/09/05,800,14,m,1.5
2005,9,10,10/09/05,1400,15.5,m,1.5
2005,9,10,10/09/05,2000,12.5,f,1.5
2005,9,10,10/09/05,2000,9,f,1.5
2005,9,10,10/09/05,2200,16.5,m,1.5
2005,9,10,10/09/05,1800,16,m,1.5
2005,9,10,10/09/05,1900,14.5,f,1.5
2005,9,10,10/09/05,2000,18,m,1.5
2005,9,10,10/09/05,1600,14,m,1.5
2005,9,10,10/09/05,1600,19,f,1.5
2005,9,10,10/09/05,2150,17.5,m,1.5
2005,9,10,10/09/05,1900,16,m,1.5
2005,9,10,10/09/05,800,15.3,f,1.5
2005,9,10,10/09/05,800,13,m,1.5
2005,9,10,10/09/05,750,14,f,1.5
2005,9,10,10/09/05,1900,12.8,m,1.5
2005,9,10,10/09/05,1900,15.5,f,1.5
2005,9,10,10/09/05,800,12.2,f,1.5
2005,9,10,10/09/05,1000,10.1,m,1.5
2005,9,10,10/09/05,750,10,f,1.5
2005,9,10,10/09/05,1500,9,m,1.5
2005,9,10,10/09/05,1000,13,m,1.5
2005,9,10,10/09/05,2000,11.5,m,1.5
2005,9,10,10/09/05,2000,13,f,1.5
2005,9,10,10/09/05,1750,11,m,1.5
2005,9,10,10/09/05,1700,12.5,f,1.5
2005,9,10,10/09/05,1800,14,f,1.5
2005,9,10,10/09/05,1800,12.5,m,1.5
2005,9,10,10/09/05,2100,NA,f,1.5
2005,9,10,10/09/05,1600,11,m,1.5
2005,9,10,10/09/05,2000,14.5,m,1.5
2005,9,10,10/09/05,350,15.5,m,1.5
2005,9,10,10/09/05,1720,15,m,1.5
2005,9,10,10/09/05,1300,15,m,1.5
2005,9,10,10/09/05,1850,14,m,1.5
2005,9,10,10/09/05,1900,16,m,1.5
2005,9,10,10/09/05,1650,12,m,1.5
2005,9,10,10/09/05,NA,12,m,1.5
2005,9,10,10/09/05,2000,8,m,1.5
2005,9,10,10/09/05,NA,10,m,1.5
2005,9,10,10/09/05,1800,8.5,m,1.5
2005,9,10,10/09/05,1700,11,m,1.5
2005,9,10,10/09/05,1800,11,m,1.5
2005,9,10,10/09/05,NA,11,m,1.5
2005,9,10,10/09/05,1600,14,f,1.5
2005,9,10,10/09/05,1900,12.5,f,1.5
2005,9,10,10/09/05,1900,10,m,1.5
2005,9,10,10/09/05,1900,7,m,1.5
2005,9,11,11/09/05,1700,15,f,1.5
2005,9,11,11/09/05,NA,17,m,1.5
2005,9,11,11/09/05,1100,15,f,1.5
2005,9,11,11/09/05,1570,14.5,m,1.5
2005,9,11,11/09/05,NA,12,m,1.5
2005,9,11,11/09/05,NA,14,m,1.5
2005,9,11,11/09/05,1500,15,f,1.5
2005,9,11,11/09/05,1000,10.5,f,1.5
2005,9,11,11/09/05,NA,14.5,m,1.5
2005,9,11,11/09/05,1900,17,f,1.5
2005,9,11,11/09/05,1400,10,f,1.5
2005,9,11,11/09/05,1900,12,m,1.5
2005,9,11,11/09/05,800,13,m,1.5
2005,9,11,11/09/05,1700,11,f,1.5
2005,9,11,11/09/05,2100,16,f,1.5
2005,9,11,11/09/05,2100,13,m,1.5
2005,9,11,11/09/05,900,15.5,m,1.5
2005,9,11,11/09/05,1600,11,f,1.5
2005,9,11,11/09/05,700,10,f,1.5
2005,9,11,11/09/05,1100,11,f,1.5
2005,9,11,11/09/05,NA,14,m,1.5
2005,9,11,11/09/05,1600,15.5,f,1.5
2005,9,11,11/09/05,1650,13,f,1.5
2005,9,11,11/09/05,1700,11,m,1.5
2005,9,11,11/09/05,NA,14.5,m,1.5
2005,9,11,11/09/05,1300,15,f,1.5
2005,9,11,11/09/05,600,10,m,1.5
2005,9,11,11/09/05,1800,12.5,m,1.5
2005,9,12,12/09/05,1550,16,m,1.5
2005,9,12,12/09/05,1200,15,f,1.5
2005,9,12,12/09/05,1750,17,f,1.5
2005,9,12,12/09/05,900,17.5,m,1.5
2005,9,12,12/09/05,NA,15,m,1.5
2005,9,12,12/09/05,1500,13,m,1.5
2005,9,12,12/09/05,1000,16,m,1.5
2005,9,12,12/09/05,NA,17.5,f,1.5
2005,9,12,12/09/05,1800,13.5,m,1.5
2005,9,12,12/09/05,1400,16,m,1.5
2005,9,12,12/09/05,1850,14,f,1.5
2005,9,12,12/09/05,1800,14,f,1.5
2005,9,12,12/09/05,1800,16.5,m,1.5
2005,9,12,12/09/05,2100,15.5,m,1.5
2005,9,12,12/09/05,1600,14.5,f,1.5
2005,9,12,12/09/05,1700,17,m,1.5
2005,9,12,12/09/05,1800,16,m,1.5
2005,9,12,12/09/05,NA,17,f,1.5
2005,9,12,12/09/05,2200,15,m,1.5
2005,9,12,12/09/05,2000,13.5,m,1.5
2005,9,12,12/09/05,2300,12.5,m,1.5
2005,9,12,12/09/05,1700,17.5,m,1.5
2005,9,12,12/09/05,2100,17.5,m,1.5
2005,9,12,12/09/05,1680,13.5,f,1.5
2005,9,12,12/09/05,NA,15.5,m,1.5
2005,9,12,12/09/05,1700,13,m,1.5
2005,9,12,12/09/05,1700,10.8,m,1.5
2005,9,12,12/09/05,NA,13.5,f,1.5
2005,9,12,12/09/05,1800,16,m,1.5
2005,9,12,12/09/05,1000,14,m,1.5
2005,9,12,12/09/05,2100,15,m,1.5
2005,9,12,12/09/05,NA,12,f,1.5
2005,9,12,12/09/05,1700,12,f,1.5
2005,9,12,12/09/05,2100,12,m,1.5
2005,9,12,12/09/05,600,13,m,1.5
2005,9,12,12/09/05,1800,10,m,1.5
2005,9,12,12/09/05,1600,11,f,1.5
2005,9,12,12/09/05,1600,12,f,1.5
2005,9,12,12/09/05,1700,12,f,1.5
2005,9,12,12/09/05,1900,9,f,1.5
2005,9,12,12/09/05,1700,12,m,1.5
2005,9,12,12/09/05,1700,9,m,1.5
2005,9,12,12/09/05,700,11,m,1.5
2005,9,12,12/09/05,1500,10,m,1.5
2005,9,12,12/09/05,1800,12,m,1.5
2005,9,12,12/09/05,2100,12,m,1.5
2005,9,12,12/09/05,1900,14,m,1.5
2005,9,12,12/09/05,2000,13,m,1.5
2005,9,12,12/09/05,350,12,f,1.5
2005,9,12,12/09/05,2000,NA,f,1.5
2005,9,12,12/09/05,2000,13,f,1.5
2005,9,12,12/09/05,NA,12,m,1.5
2005,9,12,12/09/05,1900,13,m,1.5
2005,9,12,12/09/05,1200,13,f,1.5
2005,9,12,12/09/05,1800,15,m,1.5
2005,9,13,13/09/05,2100,13,m,1.5
2005,9,13,13/09/05,1000,15,f,1.5
2005,9,13,13/09/05,1400,14,f,1.5
2005,9,13,13/09/05,1650,13,m,1.5
2005,9,13,13/09/05,1800,12,f,1.5
2005,9,13,13/09/05,1450,15,f,1.5
2005,9,13,13/09/05,1450,16,m,1.5
2005,9,13,13/09/05,1400,14,f,1.5
2005,9,13,13/09/05,1700,16,m,1.5
2005,9,13,13/09/05,900,14,m,1.5
2005,9,13,13/09/05,1000,14,m,1.5
2005,9,13,13/09/05,1800,16,m,1.5
2005,9,13,13/09/05,1600,14.5,f,1.5
2005,9,13,13/09/05,1800,14.5,f,1.5
2005,9,13,13/09/05,1700,13.2,f,1.5
2005,9,13,13/09/05,1700,14,m,1.5
2005,9,13,13/09/05,2300,14.5,f,1.5
2005,9,13,13/09/05,1800,10.5,f,1.5
2005,9,13,13/09/05,1800,16.5,f,1.5
2005,9,13,13/09/05,1800,15,f,1.5
2005,9,13,13/09/05,2400,16.5,f,1.5
2005,9,13,13/09/05,1100,15,m,1.5
2005,9,13,13/09/05,1970,10,m,1.5
2005,9,13,13/09/05,2100,18,m,1.5
2005,9,13,13/09/05,1700,12.6,m,1.5
2005,9,13,13/09/05,900,14.6,m,1.5
2005,9,13,13/09/05,2000,11.5,f,1.5
2005,9,13,13/09/05,2000,11,m,1.5
2005,9,13,13/09/05,1900,13,f,1.5
2005,9,13,13/09/05,1700,15,m,1.5
2005,9,13,13/09/05,1400,10,f,1.5
2005,9,13,13/09/05,1700,10,f,1.5
2005,9,13,13/09/05,800,20,m,1.5
2005,9,13,13/09/05,1700,11.5,m,1.5
2005,9,13,13/09/05,NA,9.5,f,1.5
2005,9,13,13/09/05,2000,15,f,1.5
2005,9,13,13/09/05,2000,17,m,1.5
2005,9,13,13/09/05,1670,9,m,1.5
2005,9,13,13/09/05,1870,16,m,1.5
2005,9,13,13/09/05,1870,12,m,1.5
2005,9,13,13/09/05,1850,15,f,1.5
2005,9,13,13/09/05,1900,13,m,1.5
2005,9,13,13/09/05,1300,14.5,m,1.5
2005,9,13,13/09/05,1200,14,f,1.5
2005,9,13,13/09/05,NA,13,m,1.5
2005,9,13,13/09/05,1450,16,f,1.5
2005,9,14,14/09/05,600,12.5,m,1.5
2005,9,14,14/09/05,950,15.3,m,1.5
2005,9,14,14/09/05,800,12,m,1.5
2005,9,14,14/09/05,1850,19,f,1.5
2005,9,14,14/09/05,1450,15.5,m,1.5
2005,9,14,14/09/05,1450,17.5,m,1.5
2005,9,14,14/09/05,1450,13.5,m,1.5
2005,9,14,14/09/05,NA,15,m,1.5
2005,9,14,14/09/05,2200,15,m,1.5
2005,9,14,14/09/05,2300,20,f,1.5
2005,9,14,14/09/05,NA,15.5,m,1.5
2005,9,14,14/09/05,1900,12,f,1.5
2005,9,14,14/09/05,1600,12,f,1.5
2005,9,14,14/09/05,2000,14.5,m,1.5
2005,9,14,14/09/05,1400,12.5,m,1.5
2005,9,14,14/09/05,1800,10.5,f,1.5
2005,9,14,14/09/05,1600,12,f,1.5
2005,9,14,14/09/05,1900,15,f,1.5
2005,9,14,14/09/05,1100,10.5,m,1.5
2005,9,14,14/09/05,1300,12.6,m,1.5
2005,9,14,14/09/05,1300,9,m,1.5
2005,9,14,14/09/05,1000,22,m,1.5
2005,9,14,14/09/05,1300,14,m,1.5
2005,9,14,14/09/05,1600,17,m,1.5
2005,9,14,14/09/05,1800,9.5,f,1.5
2005,9,14,14/09/05,1700,13,m,1.5
2005,9,14,14/09/05,1700,15,f,1.5
2005,9,14,14/09/05,1800,19.7,m,1.5
2005,9,14,14/09/05,1800,10,m,1.5
2005,9,14,14/09/05,1000,14,m,1.5
2005,9,14,14/09/05,1400,12,m,1.5
2005,9,14,14/09/05,1800,8,f,1.5
2005,9,14,14/09/05,NA,11.5,f,1.5
2005,9,14,14/09/05,1800,10.5,f,1.5
2005,9,14,14/09/05,NA,10,f,1.5
2005,9,14,14/09/05,1900,12.5,f,1.5
2005,9,14,14/09/05,NA,9.5,m,1.5
2005,9,15,15/09/05,NA,16.5,m,1.5
2005,9,15,15/09/05,1900,16,m,1.5
2005,9,16,16/09/05,1900,15,f,1.5
2005,9,17,17/09/05,2100,13,f,1.5
2005,9,17,17/09/05,1100,14,m,1.5
2005,9,17,17/09/05,1600,14,f,1.5
2005,9,20,20/09/05,1700,18,m,1.5
2005,9,22,22/09/05,1750,16.5,m,1.5
2005,9,22,22/09/05,1600,15.5,m,1.5
2006,9,1,01/09/06,1850,17,m,1.5
2006,9,1,01/09/06,1900,13,m,1.5
2006,9,1,01/09/06,1550,17,f,1.5
2006,9,1,01/09/06,1850,17,m,1.5
2006,9,1,01/09/06,950,13.5,m,1.5
2006,9,1,01/09/06,1450,15,m,1.5
2006,9,1,01/09/06,800,9,f,1.5
2006,9,1,01/09/06,1750,11.5,m,1.5
2006,9,1,01/09/06,1450,9.5,m,1.5
2006,9,1,01/09/06,1200,9,m,1.5
2006,9,1,01/09/06,1700,16,m,1.5
2006,9,1,01/09/06,1650,14,f,1.5
2006,9,1,01/09/06,1700,17,m,1.5
2006,9,1,01/09/06,1700,15.5,f,1.5
2006,9,1,01/09/06,1500,14,m,1.5
2006,9,1,01/09/06,1200,15,f,1.5
2006,9,1,01/09/06,1100,15,f,1.5
2006,9,1,01/09/06,1250,14,m,1.5
2006,9,1,01/09/06,1800,18,m,1.5
2006,9,1,01/09/06,1800,17.5,m,1.5
2006,9,1,01/09/06,1850,14,f,1.5
2006,9,1,01/09/06,1850,18,f,1.5
2006,9,1,01/09/06,1250,14.5,f,1.5
2006,9,1,01/09/06,1600,19,f,1.5
2006,9,1,01/09/06,1450,18,m,1.5
2006,9,1,01/09/06,1600,18,m,1.5
2006,9,1,01/09/06,NA,15,m,1.5
2006,9,1,01/09/06,2400,15,m,1.5
2006,9,1,01/09/06,2200,17,f,1.5
2006,9,1,01/09/06,1530,15,m,1.5
2006,9,1,01/09/06,NA,12,f,1.5
2006,9,1,01/09/06,1100,14,m,1.5
2006,9,1,01/09/06,1800,12,m,1.5
2006,9,1,01/09/06,1000,16,m,1.5
2006,9,1,01/09/06,1600,14.5,m,1.5
2006,9,1,01/09/06,1600,14.5,m,1.5
2006,9,1,01/09/06,1500,18.5,m,1.5
2006,9,1,01/09/06,1400,13.5,f,1.5
2006,9,1,01/09/06,800,12.5,m,1.5
2006,9,1,01/09/06,1350,12,m,1.5
2006,9,1,01/09/06,1800,15.4,f,1.5
2006,9,1,01/09/06,1800,14.8,m,1.5
2006,9,1,01/09/06,2000,12.8,m,1.5
2006,9,1,01/09/06,2050,14,m,1.5
2006,9,1,01/09/06,1750,12.4,f,1.5
2006,9,1,01/09/06,1630,17,m,1.5
2006,9,1,01/09/06,2050,15.2,m,1.5
2006,9,1,01/09/06,2050,13,m,1.5
2006,9,1,01/09/06,1800,14.8,m,1.5
2006,9,1,01/09/06,1800,15.6,m,1.5
2006,9,1,01/09/06,1900,14,f,1.5
2006,9,1,01/09/06,1900,14.4,f,1.5
2006,9,1,01/09/06,1850,15.6,f,1.5
2006,9,1,01/09/06,1850,15.4,m,1.5
2006,9,1,01/09/06,1400,13,f,1.5
2006,9,1,01/09/06,1800,14,m,1.5
2006,9,1,01/09/06,1600,13,f,1.5
2006,9,1,01/09/06,1600,13,m,1.5
2006,9,1,01/09/06,NA,13.6,m,1.5
2006,9,1,01/09/06,NA,14.8,m,1.5
2006,9,1,01/09/06,2000,17.6,f,1.5
2006,9,1,01/09/06,2000,13.4,m,1.5
2006,9,1,01/09/06,2500,17.5,f,1.5
2006,9,1,01/09/06,2500,11.5,m,1.5
2006,9,1,01/09/06,1800,11.2,m,1.5
2006,9,1,01/09/06,2100,15.8,m,1.5
2006,9,1,01/09/06,1250,14,f,1.5
2006,9,1,01/09/06,1600,11.3,f,1.5
2006,9,1,01/09/06,1400,14.5,m,1.5
2006,9,1,01/09/06,900,16,m,1.5
2006,9,1,01/09/06,1900,12.3,f,1.5
2006,9,1,01/09/06,900,9.5,f,1.5
2006,9,1,01/09/06,1800,12,f,1.5
2006,9,1,01/09/06,1000,14.4,f,1.5
2006,9,1,01/09/06,NA,16,f,1.5
2006,9,1,01/09/06,1500,11.5,f,1.5
2006,9,1,01/09/06,1550,16,f,1.5
2006,9,1,01/09/06,1500,11,m,1.5
2006,9,1,01/09/06,1400,15,f,1.5
2006,9,1,01/09/06,1800,14,f,1.5
2006,9,1,01/09/06,1000,15,f,1.5
2006,9,1,01/09/06,1000,12,m,1.5
2006,9,1,01/09/06,2000,NA,m,1.5
2006,9,1,01/09/06,2000,11.5,m,1.5
2006,9,1,01/09/06,1800,13,m,1.5
2006,9,1,01/09/06,1700,13,m,1.5
2006,9,1,01/09/06,2100,18,m,1.5
2006,9,1,01/09/06,1800,16,f,1.5
2006,9,1,01/09/06,1600,10,f,1.5
2006,9,1,01/09/06,1850,16,m,1.5
2006,9,1,01/09/06,1700,15,m,1.5
2006,9,1,01/09/06,1800,10,m,1.5
2006,9,1,01/09/06,1700,11,f,1.5
2006,9,1,01/09/06,600,13.5,m,1.5
2006,9,1,01/09/06,2100,11,f,1.5
2006,9,1,01/09/06,2300,13,m,1.5
2006,9,1,01/09/06,NA,11,f,1.5
2006,9,1,01/09/06,1600,10,f,1.5
2006,9,1,01/09/06,NA,12,m,1.5
2006,9,1,01/09/06,NA,10,f,1.5
2006,9,1,01/09/06,1700,17.5,m,1.5
2006,9,1,01/09/06,1700,17,m,1.5
2006,9,1,01/09/06,1300,8,m,1.5
2006,9,1,01/09/06,2000,15,f,1.5
2006,9,1,01/09/06,NA,12,f,1.5
2006,9,1,01/09/06,1700,15,f,1.5
2006,9,1,01/09/06,NA,15,m,1.5
2006,9,1,01/09/06,1900,12,m,1.5
2006,9,1,01/09/06,NA,17,f,1.5
2006,9,1,01/09/06,950,12,m,1.5
2006,9,1,01/09/06,1650,11,f,1.5
2006,9,1,01/09/06,1700,14.5,m,1.5
2006,9,1,01/09/06,1800,10,m,1.5
2006,9,1,01/09/06,1900,9.5,m,1.5
2006,9,1,01/09/06,1950,12.5,f,1.5
2006,9,1,01/09/06,1800,14.5,f,1.5
2006,9,1,01/09/06,NA,13,f,1.5
2006,9,1,01/09/06,1700,10,f,1.5
2006,9,1,01/09/06,NA,10.5,m,1.5
2006,9,1,01/09/06,1750,15,m,1.5
2006,9,1,01/09/06,1300,9,f,1.5
2006,9,1,01/09/06,1900,12,m,1.5
2006,9,2,02/09/06,1550,17,m,1.5
2006,9,2,02/09/06,1400,12.5,m,1.5
2006,9,2,02/09/06,1750,15,f,1.5
2006,9,2,02/09/06,1700,16.5,m,1.5
2006,9,2,02/09/06,1800,17.5,m,1.5
2006,9,2,02/09/06,2400,17,m,1.5
2006,9,2,02/09/06,1850,17,m,1.5
2006,9,2,02/09/06,1570,17,f,1.5
2006,9,2,02/09/06,1570,15,m,1.5
2006,9,2,02/09/06,NA,NA,m,1.5
2006,9,2,02/09/06,1800,18,m,1.5
2006,9,2,02/09/06,1900,15,m,1.5
2006,9,2,02/09/06,2400,16.5,m,1.5
2006,9,2,02/09/06,1530,15,f,1.5
2006,9,2,02/09/06,2200,16.5,f,1.5
2006,9,2,02/09/06,2200,18,m,1.5
2006,9,2,02/09/06,1700,15,f,1.5
2006,9,2,02/09/06,1700,14,f,1.5
2006,9,2,02/09/06,NA,12.5,m,1.5
2006,9,2,02/09/06,2300,14,f,1.5
2006,9,2,02/09/06,1350,12,m,1.5
2006,9,2,02/09/06,1300,16,m,1.5
2006,9,2,02/09/06,1000,12,m,1.5
2006,9,2,02/09/06,1600,13,m,1.5
2006,9,2,02/09/06,880,10.5,f,1.5
2006,9,2,02/09/06,880,12,f,1.5
2006,9,2,02/09/06,880,13.5,m,1.5
2006,9,2,02/09/06,800,14,m,1.5
2006,9,2,02/09/06,950,15,m,1.5
2006,9,2,02/09/06,1400,15.6,m,1.5
2006,9,2,02/09/06,NA,14.5,m,1.5
2006,9,2,02/09/06,2000,11.2,m,1.5
2006,9,2,02/09/06,NA,15.4,f,1.5
2006,9,2,02/09/06,NA,18.4,f,1.5
2006,9,2,02/09/06,450,12.5,f,1.5
2006,9,2,02/09/06,1800,12.6,m,1.5
2006,9,2,02/09/06,1500,14,f,1.5
2006,9,2,02/09/06,2100,16.2,m,1.5
2006,9,2,02/09/06,2000,12,m,1.5
2006,9,2,02/09/06,1800,17,m,1.5
2006,9,2,02/09/06,1800,15,m,1.5
2006,9,2,02/09/06,2000,11.5,f,1.5
2006,9,2,02/09/06,1280,12.6,f,1.5
2006,9,2,02/09/06,1900,9,m,1.5
2006,9,2,02/09/06,2300,16.5,f,1.5
2006,9,2,02/09/06,2300,14,m,1.5
2006,9,2,02/09/06,800,NA,m,1.5
2006,9,2,02/09/06,750,14,f,1.5
2006,9,2,02/09/06,1900,15,f,1.5
2006,9,2,02/09/06,1700,13.8,m,1.5
2006,9,2,02/09/06,1300,12.7,m,1.5
2006,9,2,02/09/06,NA,12,m,1.5
2006,9,2,02/09/06,1600,15,m,1.5
2006,9,2,02/09/06,1000,12.8,m,1.5
2006,9,2,02/09/06,1800,13.3,m,1.5
2006,9,2,02/09/06,900,14.5,f,1.5
2006,9,2,02/09/06,700,11,m,1.5
2006,9,2,02/09/06,1070,10.5,m,1.5
2006,9,2,02/09/06,1500,11,m,1.5
2006,9,2,02/09/06,1500,10,m,1.5
2006,9,2,02/09/06,1800,12.5,m,1.5
2006,9,2,02/09/06,2000,7.7,f,1.5
2006,9,2,02/09/06,NA,10,f,1.5
2006,9,2,02/09/06,1500,12,f,1.5
2006,9,2,02/09/06,1500,9.5,f,1.5
2006,9,2,02/09/06,1300,15,f,1.5
2006,9,2,02/09/06,1500,16,m,1.5
2006,9,2,02/09/06,1800,9,f,1.5
2006,9,2,02/09/06,1800,12,m,1.5
2006,9,2,02/09/06,2500,14,f,1.5
2006,9,2,02/09/06,1600,12.5,m,1.5
2006,9,2,02/09/06,1400,10.5,m,1.5
2006,9,2,02/09/06,1700,10,m,1.5
2006,9,2,02/09/06,1700,10,m,1.5
2006,9,2,02/09/06,900,13.5,m,1.5
2006,9,2,02/09/06,1900,17.5,m,1.5
2006,9,2,02/09/06,1800,11,f,1.5
2006,9,2,02/09/06,1700,12,f,1.5
2006,9,2,02/09/06,1600,12,m,1.5
2006,9,2,02/09/06,1600,14,m,1.5
2006,9,2,02/09/06,NA,10,f,1.5
2006,9,2,02/09/06,1200,8,f,1.5
2006,9,2,02/09/06,1450,12,m,1.5
2006,9,2,02/09/06,NA,13,f,1.5
2006,9,2,02/09/06,1800,16,m,1.5
2006,9,2,02/09/06,2100,11,m,1.5
2006,9,2,02/09/06,NA,12.5,f,1.5
2006,9,2,02/09/06,1600,11,f,1.5
2006,9,2,02/09/06,1800,13.5,f,1.5
2006,9,2,02/09/06,1750,8,f,1.5
2006,9,2,02/09/06,1900,17,f,1.5
2006,9,2,02/09/06,1900,12,f,1.5
2006,9,2,02/09/06,2000,11.5,f,1.5
2006,9,2,02/09/06,1500,15,f,1.5
2006,9,2,02/09/06,1700,15.5,m,1.5
2006,9,2,02/09/06,NA,15,f,1.5
2006,9,2,02/09/06,2000,16.5,m,1.5
2006,9,2,02/09/06,1000,10,m,1.5
2006,9,2,02/09/06,1800,16.5,m,1.5
2006,9,2,02/09/06,1700,8,m,1.5
2006,9,2,02/09/06,1800,10,m,1.5
2006,9,2,02/09/06,2000,15,f,1.5
2006,9,2,02/09/06,1800,13,m,1.5
2006,9,2,02/09/06,1800,12,m,1.5
2006,9,2,02/09/06,1800,12.5,m,1.5
2006,9,2,02/09/06,1300,19.5,m,1.5
2006,9,2,02/09/06,NA,13,m,1.5
2006,9,2,02/09/06,1950,12,f,1.5
2006,9,2,02/09/06,2300,11,f,1.5
2006,9,3,03/09/06,1400,14,f,1.5
2006,9,3,03/09/06,1400,13.5,m,1.5
2006,9,3,03/09/06,1400,14,m,1.5
2006,9,3,03/09/06,1800,12,f,1.5
2006,9,3,03/09/06,1850,17,f,1.5
2006,9,3,03/09/06,1300,14,m,1.5
2006,9,3,03/09/06,1700,13.5,m,1.5
2006,9,3,03/09/06,1700,14,f,1.5
2006,9,3,03/09/06,2200,16,m,1.5
2006,9,3,03/09/06,1400,12,f,1.5
2006,9,3,03/09/06,1600,14,f,1.5
2006,9,3,03/09/06,950,14,f,1.5
2006,9,3,03/09/06,1100,13.8,f,1.5
2006,9,3,03/09/06,2500,16,f,1.5
2006,9,3,03/09/06,1800,12,m,1.5
2006,9,3,03/09/06,1800,13.4,m,1.5
2006,9,3,03/09/06,1400,11.8,m,1.5
2006,9,3,03/09/06,1500,17,f,1.5
2006,9,3,03/09/06,2000,18.4,f,1.5
2006,9,3,03/09/06,1900,15.5,m,1.5
2006,9,3,03/09/06,1000,14.5,m,1.5
2006,9,3,03/09/06,2400,15.6,f,1.5
2006,9,3,03/09/06,1950,13.6,f,1.5
2006,9,3,03/09/06,NA,17.4,m,1.5
2006,9,3,03/09/06,1700,17,m,1.5
2006,9,3,03/09/06,1600,16.8,m,1.5
2006,9,3,03/09/06,1900,12,m,1.5
2006,9,3,03/09/06,1900,14,m,1.5
2006,9,3,03/09/06,2300,13.5,m,1.5
2006,9,3,03/09/06,2100,17.4,f,1.5
2006,9,3,03/09/06,1700,15.5,m,1.5
2006,9,3,03/09/06,800,12,m,1.5
2006,9,3,03/09/06,1900,13,f,1.5
2006,9,3,03/09/06,1400,9.5,m,1.5
2006,9,3,03/09/06,1800,10,m,1.5
2006,9,3,03/09/06,NA,10,f,1.5
2006,9,3,03/09/06,800,13,m,1.5
2006,9,3,03/09/06,1400,13,m,1.5
2006,9,3,03/09/06,1000,8,f,1.5
2006,9,3,03/09/06,1500,13.5,m,1.5
2006,9,3,03/09/06,NA,13,m,1.5
2006,9,3,03/09/06,1600,14,m,1.5
2006,9,3,03/09/06,1600,9.5,f,1.5
2006,9,3,03/09/06,1800,15,m,1.5
2006,9,3,03/09/06,NA,8,m,1.5
2006,9,3,03/09/06,2000,11,f,1.5
2006,9,3,03/09/06,1500,13.4,f,1.5
2006,9,3,03/09/06,1600,12,m,1.5
2006,9,3,03/09/06,1800,14.5,m,1.5
2006,9,3,03/09/06,NA,9,m,1.5
2006,9,3,03/09/06,1570,14,m,1.5
2006,9,3,03/09/06,NA,16,f,1.5
2006,9,3,03/09/06,1700,16,f,1.5
2006,9,3,03/09/06,NA,12,m,1.5
2006,9,3,03/09/06,2000,13,m,1.5
2006,9,3,03/09/06,1750,15,f,1.5
2006,9,3,03/09/06,1700,13.5,m,1.5
2006,9,3,03/09/06,NA,10,m,1.5
2006,9,3,03/09/06,1900,11,f,1.5
2006,9,3,03/09/06,1200,9,f,1.5
2006,9,4,04/09/06,1700,11,f,1.5
2006,9,4,04/09/06,1700,12,f,1.5
2006,9,4,04/09/06,400,11,f,1.5
2006,9,4,04/09/06,260,13,f,1.5
2006,9,4,04/09/06,1700,16,f,1.5
2006,9,4,04/09/06,1650,12,f,1.5
