"station","date","T.daily.mean","T.day6_18.mean","dateYMD","year","month"
"COM",19670630,18.3,NA,"1967/06/30",1967,6
"COM",19670701,19.6,NA,"1967/07/01",1967,7
"COM",19670702,21.2,NA,"1967/07/02",1967,7
"COM",19670703,16.9,NA,"1967/07/03",1967,7
"COM",19670704,19.8,NA,"1967/07/04",1967,7
"COM",19670705,17.6,NA,"1967/07/05",1967,7
"COM",19670706,18.9,NA,"1967/07/06",1967,7
"COM",19670707,15.3,NA,"1967/07/07",1967,7
"COM",19670708,15.7,NA,"1967/07/08",1967,7
"COM",19670709,18.1,NA,"1967/07/09",1967,7
"COM",19670710,17,NA,"1967/07/10",1967,7
"COM",19670711,17.7,NA,"1967/07/11",1967,7
"COM",19670712,19.3,NA,"1967/07/12",1967,7
"COM",19670713,19.3,NA,"1967/07/13",1967,7
"COM",19670714,20.9,NA,"1967/07/14",1967,7
"COM",19670715,21.7,NA,"1967/07/15",1967,7
"COM",19670716,19.9,NA,"1967/07/16",1967,7
"COM",19670717,20.6,NA,"1967/07/17",1967,7
"COM",19670718,21.7,NA,"1967/07/18",1967,7
"COM",19670719,22.5,NA,"1967/07/19",1967,7
"COM",19670720,23.1,NA,"1967/07/20",1967,7
"COM",19670721,22.2,NA,"1967/07/21",1967,7
"COM",19670722,18.6,NA,"1967/07/22",1967,7
"COM",19670723,19.3,NA,"1967/07/23",1967,7
"COM",19670724,19.1,NA,"1967/07/24",1967,7
"COM",19670725,18,NA,"1967/07/25",1967,7
"COM",19670726,19.2,NA,"1967/07/26",1967,7
"COM",19670727,18.2,NA,"1967/07/27",1967,7
"COM",19670728,18.7,NA,"1967/07/28",1967,7
"COM",19670729,20.9,NA,"1967/07/29",1967,7
"COM",19670730,20,NA,"1967/07/30",1967,7
"COM",19670731,19.3,NA,"1967/07/31",1967,7
"COM",19670801,21,NA,"1967/08/01",1967,8
"COM",19670802,20.3,NA,"1967/08/02",1967,8
"COM",19670803,18.7,NA,"1967/08/03",1967,8
"COM",19670804,17.2,NA,"1967/08/04",1967,8
"COM",19670805,18.9,NA,"1967/08/05",1967,8
"COM",19670806,14.5,NA,"1967/08/06",1967,8
"COM",19670807,15.5,NA,"1967/08/07",1967,8
"COM",19670808,17.5,NA,"1967/08/08",1967,8
"COM",19670809,19.7,NA,"1967/08/09",1967,8
"COM",19670810,13.7,NA,"1967/08/10",1967,8
"COM",19670811,16.7,NA,"1967/08/11",1967,8
"COM",19670812,14.5,NA,"1967/08/12",1967,8
"COM",19670813,16.8,NA,"1967/08/13",1967,8
"COM",19670814,14.6,NA,"1967/08/14",1967,8
"COM",19670815,17.4,NA,"1967/08/15",1967,8
"COM",19670816,18.8,NA,"1967/08/16",1967,8
"COM",19670817,18.7,NA,"1967/08/17",1967,8
"COM",19670818,17.7,NA,"1967/08/18",1967,8
"COM",19670819,19.1,NA,"1967/08/19",1967,8
"COM",19670820,18.2,NA,"1967/08/20",1967,8
"COM",19670821,17,NA,"1967/08/21",1967,8
"COM",19670822,18.5,NA,"1967/08/22",1967,8
"COM",19670823,18,NA,"1967/08/23",1967,8
"COM",19670824,15.2,NA,"1967/08/24",1967,8
"COM",19670825,17.1,NA,"1967/08/25",1967,8
"COM",19670826,17.5,NA,"1967/08/26",1967,8
"COM",19670827,17,NA,"1967/08/27",1967,8
"COM",19670828,18.5,NA,"1967/08/28",1967,8
"COM",19670829,16.5,NA,"1967/08/29",1967,8
"COM",19670830,16.4,NA,"1967/08/30",1967,8
"COM",19670831,16.9,NA,"1967/08/31",1967,8
"COM",19670901,18,NA,"1967/09/01",1967,9
"COM",19670902,17.9,NA,"1967/09/02",1967,9
"COM",19670903,16.4,NA,"1967/09/03",1967,9
"COM",19670904,14.5,NA,"1967/09/04",1967,9
"COM",19670905,14.2,NA,"1967/09/05",1967,9
"COM",19670906,14.3,NA,"1967/09/06",1967,9
"COM",19670907,11.9,NA,"1967/09/07",1967,9
"COM",19670908,11.5,NA,"1967/09/08",1967,9
"COM",19670909,11.6,NA,"1967/09/09",1967,9
"COM",19670910,11.2,NA,"1967/09/10",1967,9
"COM",19670911,11.8,NA,"1967/09/11",1967,9
"COM",19670912,10.4,NA,"1967/09/12",1967,9
"COM",19670913,10.1,NA,"1967/09/13",1967,9
"COM",19670914,10.2,NA,"1967/09/14",1967,9
"COM",19670915,10.9,NA,"1967/09/15",1967,9
"COM",19670916,12.6,NA,"1967/09/16",1967,9
"COM",19670917,12.3,NA,"1967/09/17",1967,9
"COM",19670918,12.2,NA,"1967/09/18",1967,9
"COM",19670919,13.1,NA,"1967/09/19",1967,9
"COM",19670920,14.1,NA,"1967/09/20",1967,9
"COM",19670921,14.6,NA,"1967/09/21",1967,9
"COM",19670922,13.5,NA,"1967/09/22",1967,9
"COM",19670923,12.5,NA,"1967/09/23",1967,9
"COM",19670924,13.4,NA,"1967/09/24",1967,9
"COM",19670925,14.3,NA,"1967/09/25",1967,9
"COM",19670926,14.6,NA,"1967/09/26",1967,9
"COM",19670927,17,NA,"1967/09/27",1967,9
"COM",19670928,15.8,NA,"1967/09/28",1967,9
"COM",19670929,16.9,NA,"1967/09/29",1967,9
"COM",19670930,16,NA,"1967/09/30",1967,9
"COM",19671001,16.5,NA,"1967/10/01",1967,10
"COM",19671002,13.2,NA,"1967/10/02",1967,10
"COM",19671003,14.5,NA,"1967/10/03",1967,10
"COM",19671004,11,NA,"1967/10/04",1967,10
"COM",19671005,8.7,NA,"1967/10/05",1967,10
"COM",19671006,9.5,NA,"1967/10/06",1967,10
"COM",19671007,10.9,NA,"1967/10/07",1967,10
"COM",19671008,11.9,NA,"1967/10/08",1967,10
"COM",19671009,13.6,NA,"1967/10/09",1967,10
"COM",19671010,12.6,NA,"1967/10/10",1967,10
"COM",19671011,11.2,NA,"1967/10/11",1967,10
"COM",19671012,12.9,NA,"1967/10/12",1967,10
"COM",19671013,13.5,NA,"1967/10/13",1967,10
"COM",19671014,12.7,NA,"1967/10/14",1967,10
"COM",19671015,12.5,NA,"1967/10/15",1967,10
"COM",19671016,12.4,NA,"1967/10/16",1967,10
"COM",19671017,14,NA,"1967/10/17",1967,10
"COM",19671018,13.7,NA,"1967/10/18",1967,10
"COM",19671019,7,NA,"1967/10/19",1967,10
"COM",19671020,7.1,NA,"1967/10/20",1967,10
"COM",19671021,7.6,NA,"1967/10/21",1967,10
"COM",19671022,6.8,NA,"1967/10/22",1967,10
"COM",19671023,7.3,NA,"1967/10/23",1967,10
"COM",19671024,7.9,NA,"1967/10/24",1967,10
"COM",19671025,9.2,NA,"1967/10/25",1967,10
"COM",19671026,9.6,NA,"1967/10/26",1967,10
"COM",19671027,9.4,NA,"1967/10/27",1967,10
"COM",19671028,10.3,NA,"1967/10/28",1967,10
"COM",19671029,5,NA,"1967/10/29",1967,10
"COM",19671030,5,NA,"1967/10/30",1967,10
"COM",19671031,3.2,NA,"1967/10/31",1967,10
"COM",19671101,5.2,NA,"1967/11/01",1967,11
"COM",19671102,3.5,NA,"1967/11/02",1967,11
"COM",19671103,4.4,NA,"1967/11/03",1967,11
"COM",19671104,3.2,NA,"1967/11/04",1967,11
"COM",19671105,2.6,NA,"1967/11/05",1967,11
"COM",19671106,3.6,NA,"1967/11/06",1967,11
"COM",19671107,4,NA,"1967/11/07",1967,11
"COM",19671108,4.9,NA,"1967/11/08",1967,11
"COM",19671109,6.6,NA,"1967/11/09",1967,11
"COM",19671110,9.3,NA,"1967/11/10",1967,11
"COM",19671111,7.2,NA,"1967/11/11",1967,11
"COM",19671112,4.9,NA,"1967/11/12",1967,11
"COM",19671113,5.6,NA,"1967/11/13",1967,11
"COM",19671114,4.9,NA,"1967/11/14",1967,11
"COM",19671115,5.1,NA,"1967/11/15",1967,11
"COM",19671116,7.1,NA,"1967/11/16",1967,11
"COM",19671117,11.5,NA,"1967/11/17",1967,11
"COM",19671118,9,NA,"1967/11/18",1967,11
"COM",19671119,6.9,NA,"1967/11/19",1967,11
"COM",19671120,6.8,NA,"1967/11/20",1967,11
"COM",19671121,5.7,NA,"1967/11/21",1967,11
"COM",19671122,3.9,NA,"1967/11/22",1967,11
"COM",19671123,5.3,NA,"1967/11/23",1967,11
"COM",19671124,4.5,NA,"1967/11/24",1967,11
"COM",19671125,2.5,NA,"1967/11/25",1967,11
"COM",19671126,3.8,NA,"1967/11/26",1967,11
"COM",19671127,0.7,NA,"1967/11/27",1967,11
"COM",19671128,2.6,NA,"1967/11/28",1967,11
"COM",19671129,5.7,NA,"1967/11/29",1967,11
"COM",19671130,6.4,NA,"1967/11/30",1967,11
"COM",19671201,3.9,NA,"1967/12/01",1967,12
"COM",19671202,4.7,NA,"1967/12/02",1967,12
"COM",19671203,5.5,NA,"1967/12/03",1967,12
"COM",19671204,13.5,NA,"1967/12/04",1967,12
"COM",19671205,10.1,NA,"1967/12/05",1967,12
"COM",19671206,12.2,NA,"1967/12/06",1967,12
"COM",19671207,3.4,NA,"1967/12/07",1967,12
"COM",19671208,-1.6,NA,"1967/12/08",1967,12
"COM",19671209,-5.2,NA,"1967/12/09",1967,12
"COM",19671210,-3.5,NA,"1967/12/10",1967,12
"COM",19671211,-3.5,NA,"1967/12/11",1967,12
"COM",19671212,-0.2,NA,"1967/12/12",1967,12
"COM",19671213,1.1,NA,"1967/12/13",1967,12
"COM",19671214,-0.5,NA,"1967/12/14",1967,12
"COM",19671215,-2.2,NA,"1967/12/15",1967,12
"COM",19671216,2.3,NA,"1967/12/16",1967,12
"COM",19671217,3.2,NA,"1967/12/17",1967,12
"COM",19671218,2,NA,"1967/12/18",1967,12
"COM",19671219,-0.1,NA,"1967/12/19",1967,12
"COM",19671220,2.5,NA,"1967/12/20",1967,12
"COM",19671221,-1.3,NA,"1967/12/21",1967,12
"COM",19671222,0.9,NA,"1967/12/22",1967,12
"COM",19671223,3.6,NA,"1967/12/23",1967,12
"COM",19671224,4,NA,"1967/12/24",1967,12
"COM",19671225,2.5,NA,"1967/12/25",1967,12
"COM",19671226,3.5,NA,"1967/12/26",1967,12
"COM",19671227,4.2,NA,"1967/12/27",1967,12
"COM",19671228,0.6,NA,"1967/12/28",1967,12
"COM",19671229,1,NA,"1967/12/29",1967,12
"COM",19671230,2.6,NA,"1967/12/30",1967,12
"COM",19671231,-1.1,NA,"1967/12/31",1967,12
"COM",19680101,-0.2,NA,"1968/01/01",1968,1
"COM",19680102,1.1,NA,"1968/01/02",1968,1
"COM",19680103,0.8,NA,"1968/01/03",1968,1
"COM",19680104,2.8,NA,"1968/01/04",1968,1
"COM",19680105,2.1,NA,"1968/01/05",1968,1
"COM",19680106,1.4,NA,"1968/01/06",1968,1
"COM",19680107,1.2,NA,"1968/01/07",1968,1
"COM",19680108,-0.6,NA,"1968/01/08",1968,1
"COM",19680109,-2.5,NA,"1968/01/09",1968,1
"COM",19680110,-1.1,NA,"1968/01/10",1968,1
"COM",19680111,-1.8,NA,"1968/01/11",1968,1
"COM",19680112,-5.1,NA,"1968/01/12",1968,1
"COM",19680113,-5.1,NA,"1968/01/13",1968,1
"COM",19680114,-5.2,NA,"1968/01/14",1968,1
"COM",19680115,2.5,NA,"1968/01/15",1968,1
"COM",19680116,0.8,NA,"1968/01/16",1968,1
"COM",19680117,-0.6,NA,"1968/01/17",1968,1
"COM",19680118,5.2,NA,"1968/01/18",1968,1
"COM",19680119,8.1,NA,"1968/01/19",1968,1
"COM",19680120,0.9,NA,"1968/01/20",1968,1
"COM",19680121,0,NA,"1968/01/21",1968,1
"COM",19680122,1.9,NA,"1968/01/22",1968,1
"COM",19680123,1.5,NA,"1968/01/23",1968,1
"COM",19680124,1.4,NA,"1968/01/24",1968,1
"COM",19680125,2,NA,"1968/01/25",1968,1
"COM",19680126,2,NA,"1968/01/26",1968,1
"COM",19680127,5.1,NA,"1968/01/27",1968,1
"COM",19680128,2,NA,"1968/01/28",1968,1
"COM",19680129,3.3,NA,"1968/01/29",1968,1
"COM",19680130,2.2,NA,"1968/01/30",1968,1
"COM",19680131,1.9,NA,"1968/01/31",1968,1
"COM",19680201,2.2,NA,"1968/02/01",1968,2
"COM",19680202,2.3,NA,"1968/02/02",1968,2
"COM",19680203,0.2,NA,"1968/02/03",1968,2
"COM",19680204,1.4,NA,"1968/02/04",1968,2
"COM",19680205,0.6,NA,"1968/02/05",1968,2
"COM",19680206,0.2,NA,"1968/02/06",1968,2
"COM",19680207,1.4,NA,"1968/02/07",1968,2
"COM",19680208,0.4,NA,"1968/02/08",1968,2
"COM",19680209,1.2,NA,"1968/02/09",1968,2
"COM",19680210,3,NA,"1968/02/10",1968,2
"COM",19680211,1,NA,"1968/02/11",1968,2
"COM",19680212,3.1,NA,"1968/02/12",1968,2
"COM",19680213,3.1,NA,"1968/02/13",1968,2
"COM",19680214,4,NA,"1968/02/14",1968,2
"COM",19680215,3.5,NA,"1968/02/15",1968,2
"COM",19680216,4.4,NA,"1968/02/16",1968,2
"COM",19680217,2.7,NA,"1968/02/17",1968,2
"COM",19680218,1.2,NA,"1968/02/18",1968,2
"COM",19680219,0.7,NA,"1968/02/19",1968,2
"COM",19680220,3.1,NA,"1968/02/20",1968,2
"COM",19680221,0.4,NA,"1968/02/21",1968,2
"COM",19680222,0.6,NA,"1968/02/22",1968,2
"COM",19680223,2.1,NA,"1968/02/23",1968,2
"COM",19680224,1,NA,"1968/02/24",1968,2
"COM",19680225,3.7,NA,"1968/02/25",1968,2
"COM",19680226,3.6,NA,"1968/02/26",1968,2
"COM",19680227,2.4,NA,"1968/02/27",1968,2
"COM",19680228,1.8,NA,"1968/02/28",1968,2
"COM",19680229,1.5,NA,"1968/02/29",1968,2
"COM",19680301,1.5,NA,"1968/03/01",1968,3
"COM",19680302,1.2,NA,"1968/03/02",1968,3
"COM",19680303,2.2,NA,"1968/03/03",1968,3
"COM",19680304,1.1,NA,"1968/03/04",1968,3
"COM",19680305,4.3,NA,"1968/03/05",1968,3
"COM",19680306,4.2,NA,"1968/03/06",1968,3
"COM",19680307,2.2,NA,"1968/03/07",1968,3
"COM",19680308,3.2,NA,"1968/03/08",1968,3
"COM",19680309,3.2,NA,"1968/03/09",1968,3
"COM",19680310,6,NA,"1968/03/10",1968,3
"COM",19680311,3.7,NA,"1968/03/11",1968,3
"COM",19680312,3,NA,"1968/03/12",1968,3
"COM",19680313,1,NA,"1968/03/13",1968,3
"COM",19680314,5.3,NA,"1968/03/14",1968,3
"COM",19680315,4.5,NA,"1968/03/15",1968,3
"COM",19680316,4.6,NA,"1968/03/16",1968,3
"COM",19680317,4.3,NA,"1968/03/17",1968,3
"COM",19680318,7.4,NA,"1968/03/18",1968,3
"COM",19680319,6.6,NA,"1968/03/19",1968,3
"COM",19680320,5.4,NA,"1968/03/20",1968,3
"COM",19680321,2.9,NA,"1968/03/21",1968,3
"COM",19680322,7.1,NA,"1968/03/22",1968,3
"COM",19680323,6,NA,"1968/03/23",1968,3
"COM",19680324,7.3,NA,"1968/03/24",1968,3
"COM",19680325,8.9,NA,"1968/03/25",1968,3
"COM",19680326,9.9,NA,"1968/03/26",1968,3
"COM",19680327,10.8,NA,"1968/03/27",1968,3
"COM",19680328,10.6,NA,"1968/03/28",1968,3
"COM",19680329,11.1,NA,"1968/03/29",1968,3
"COM",19680330,11.8,NA,"1968/03/30",1968,3
"COM",19680331,11.3,NA,"1968/03/31",1968,3
"COM",19680401,11.2,NA,"1968/04/01",1968,4
"COM",19680402,9,NA,"1968/04/02",1968,4
"COM",19680403,5.8,NA,"1968/04/03",1968,4
"COM",19680404,7.7,NA,"1968/04/04",1968,4
"COM",19680405,4.9,NA,"1968/04/05",1968,4
"COM",19680406,7.2,NA,"1968/04/06",1968,4
"COM",19680407,8.5,NA,"1968/04/07",1968,4
"COM",19680408,6.9,NA,"1968/04/08",1968,4
"COM",19680409,6.2,NA,"1968/04/09",1968,4
"COM",19680410,5.2,NA,"1968/04/10",1968,4
"COM",19680411,6.7,NA,"1968/04/11",1968,4
"COM",19680412,5.7,NA,"1968/04/12",1968,4
"COM",19680413,3.5,NA,"1968/04/13",1968,4
"COM",19680414,6.6,NA,"1968/04/14",1968,4
"COM",19680415,9.6,NA,"1968/04/15",1968,4
"COM",19680416,11.4,NA,"1968/04/16",1968,4
"COM",19680417,12.7,NA,"1968/04/17",1968,4
"COM",19680418,13,NA,"1968/04/18",1968,4
"COM",19680419,14.4,NA,"1968/04/19",1968,4
"COM",19680420,14.9,NA,"1968/04/20",1968,4
"COM",19680421,15.9,NA,"1968/04/21",1968,4
"COM",19680422,15.6,NA,"1968/04/22",1968,4
"COM",19680423,15.6,NA,"1968/04/23",1968,4
"COM",19680424,15,NA,"1968/04/24",1968,4
"COM",19680425,10.8,NA,"1968/04/25",1968,4
"COM",19680426,10.9,NA,"1968/04/26",1968,4
"COM",19680427,12,NA,"1968/04/27",1968,4
"COM",19680428,11.4,NA,"1968/04/28",1968,4
"COM",19680429,5.9,NA,"1968/04/29",1968,4
"COM",19680430,8.4,NA,"1968/04/30",1968,4
"COM",19680501,9.3,NA,"1968/05/01",1968,5
"COM",19680502,8.9,NA,"1968/05/02",1968,5
"COM",19680503,11.3,NA,"1968/05/03",1968,5
"COM",19680504,10.5,NA,"1968/05/04",1968,5
"COM",19680505,11,NA,"1968/05/05",1968,5
"COM",19680506,11.1,NA,"1968/05/06",1968,5
"COM",19680507,6.2,NA,"1968/05/07",1968,5
"COM",19680508,8.7,NA,"1968/05/08",1968,5
"COM",19680509,11.6,NA,"1968/05/09",1968,5
"COM",19680510,9.3,NA,"1968/05/10",1968,5
"COM",19680511,12.9,NA,"1968/05/11",1968,5
"COM",19680512,11.4,NA,"1968/05/12",1968,5
"COM",19680513,12.9,NA,"1968/05/13",1968,5
"COM",19680514,13.2,NA,"1968/05/14",1968,5
"COM",19680515,13.4,NA,"1968/05/15",1968,5
"COM",19680516,16.4,NA,"1968/05/16",1968,5
"COM",19680517,13.9,NA,"1968/05/17",1968,5
"COM",19680518,11.1,NA,"1968/05/18",1968,5
"COM",19680519,10.7,NA,"1968/05/19",1968,5
"COM",19680520,9.1,NA,"1968/05/20",1968,5
"COM",19680521,10.3,NA,"1968/05/21",1968,5
"COM",19680522,8.9,NA,"1968/05/22",1968,5
"COM",19680523,11.1,NA,"1968/05/23",1968,5
"COM",19680524,14.1,NA,"1968/05/24",1968,5
"COM",19680525,12.1,NA,"1968/05/25",1968,5
"COM",19680526,13.4,NA,"1968/05/26",1968,5
"COM",19680527,14.8,NA,"1968/05/27",1968,5
"COM",19680528,14.7,NA,"1968/05/28",1968,5
"COM",19680529,16.2,NA,"1968/05/29",1968,5
"COM",19680530,18.2,NA,"1968/05/30",1968,5
"COM",19680531,14.8,NA,"1968/05/31",1968,5
"COM",19680601,13,NA,"1968/06/01",1968,6
"COM",19680602,12.9,NA,"1968/06/02",1968,6
"COM",19680603,15.3,NA,"1968/06/03",1968,6
"COM",19680604,16.5,NA,"1968/06/04",1968,6
"COM",19680605,17.4,NA,"1968/06/05",1968,6
"COM",19680606,15.1,NA,"1968/06/06",1968,6
"COM",19680607,16.1,NA,"1968/06/07",1968,6
"COM",19680608,15.2,NA,"1968/06/08",1968,6
"COM",19680609,15.9,NA,"1968/06/09",1968,6
"COM",19680610,15.1,NA,"1968/06/10",1968,6
"COM",19680611,12.4,NA,"1968/06/11",1968,6
"COM",19680612,13.3,NA,"1968/06/12",1968,6
"COM",19680613,12,NA,"1968/06/13",1968,6
"COM",19680614,12.5,NA,"1968/06/14",1968,6
"COM",19680615,14.7,NA,"1968/06/15",1968,6
"COM",19680616,12.7,NA,"1968/06/16",1968,6
"COM",19680617,14.5,NA,"1968/06/17",1968,6
"COM",19680618,15.4,NA,"1968/06/18",1968,6
"COM",19680619,14.4,NA,"1968/06/19",1968,6
"COM",19680620,16.2,NA,"1968/06/20",1968,6
"COM",19680621,13.1,NA,"1968/06/21",1968,6
"COM",19680622,14.7,NA,"1968/06/22",1968,6
"COM",19680623,12.4,NA,"1968/06/23",1968,6
"COM",19680624,16.5,NA,"1968/06/24",1968,6
"COM",19680625,17.6,NA,"1968/06/25",1968,6
"COM",19680626,17.3,NA,"1968/06/26",1968,6
"COM",19680627,19,NA,"1968/06/27",1968,6
"COM",19680628,20.7,NA,"1968/06/28",1968,6
"COM",19680629,23,NA,"1968/06/29",1968,6
"COM",19680630,23.3,NA,"1968/06/30",1968,6
"COM",19680701,22.5,NA,"1968/07/01",1968,7
"COM",19680702,23,NA,"1968/07/02",1968,7
"COM",19680703,21.1,NA,"1968/07/03",1968,7
"COM",19680704,19.7,NA,"1968/07/04",1968,7
"COM",19680705,20.2,NA,"1968/07/05",1968,7
"COM",19680706,16.7,NA,"1968/07/06",1968,7
"COM",19680707,18.9,NA,"1968/07/07",1968,7
"COM",19680708,21.1,NA,"1968/07/08",1968,7
"COM",19680709,21.9,NA,"1968/07/09",1968,7
"COM",19680710,22.7,NA,"1968/07/10",1968,7
"COM",19680711,18.7,NA,"1968/07/11",1968,7
"COM",19680712,18,NA,"1968/07/12",1968,7
"COM",19680713,18.5,NA,"1968/07/13",1968,7
"COM",19680714,16.7,NA,"1968/07/14",1968,7
"COM",19680715,17.9,NA,"1968/07/15",1968,7
"COM",19680716,15.4,NA,"1968/07/16",1968,7
"COM",19680717,14.2,NA,"1968/07/17",1968,7
"COM",19680718,16.7,NA,"1968/07/18",1968,7
"COM",19680719,16.8,NA,"1968/07/19",1968,7
"COM",19680720,16.2,NA,"1968/07/20",1968,7
"COM",19680721,17.6,NA,"1968/07/21",1968,7
"COM",19680722,14.4,NA,"1968/07/22",1968,7
"COM",19680723,14.9,NA,"1968/07/23",1968,7
"COM",19680724,13.6,NA,"1968/07/24",1968,7
"COM",19680725,17.9,NA,"1968/07/25",1968,7
"COM",19680726,17,NA,"1968/07/26",1968,7
"COM",19680727,14.6,NA,"1968/07/27",1968,7
"COM",19680728,16.7,NA,"1968/07/28",1968,7
"COM",19680729,17.9,NA,"1968/07/29",1968,7
"COM",19680730,16.7,NA,"1968/07/30",1968,7
"COM",19680731,17.8,NA,"1968/07/31",1968,7
"COM",19680801,19,NA,"1968/08/01",1968,8
"COM",19680802,13.9,NA,"1968/08/02",1968,8
"COM",19680803,19.8,NA,"1968/08/03",1968,8
"COM",19680804,17.3,NA,"1968/08/04",1968,8
"COM",19680805,17.7,NA,"1968/08/05",1968,8
"COM",19680806,17,NA,"1968/08/06",1968,8
"COM",19680807,17.3,NA,"1968/08/07",1968,8
"COM",19680808,15.9,NA,"1968/08/08",1968,8
"COM",19680809,14.5,NA,"1968/08/09",1968,8
"COM",19680810,14.8,NA,"1968/08/10",1968,8
"COM",19680811,15.2,NA,"1968/08/11",1968,8
"COM",19680812,17.3,NA,"1968/08/12",1968,8
"COM",19680813,14.8,NA,"1968/08/13",1968,8
"COM",19680814,14.1,NA,"1968/08/14",1968,8
"COM",19680815,16.5,NA,"1968/08/15",1968,8
"COM",19680816,17.3,NA,"1968/08/16",1968,8
"COM",19680817,13.6,NA,"1968/08/17",1968,8
"COM",19680818,14.6,NA,"1968/08/18",1968,8
"COM",19680819,14,NA,"1968/08/19",1968,8
"COM",19680820,13.7,NA,"1968/08/20",1968,8
"COM",19680821,16,NA,"1968/08/21",1968,8
"COM",19680822,16.1,NA,"1968/08/22",1968,8
"COM",19680823,14.2,NA,"1968/08/23",1968,8
"COM",19680824,14.5,NA,"1968/08/24",1968,8
"COM",19680825,15.7,NA,"1968/08/25",1968,8
"COM",19680826,16.8,NA,"1968/08/26",1968,8
"COM",19680827,16.5,NA,"1968/08/27",1968,8
"COM",19680828,15.2,NA,"1968/08/28",1968,8
"COM",19680829,15,NA,"1968/08/29",1968,8
"COM",19680830,13.3,NA,"1968/08/30",1968,8
"COM",19680831,15.6,NA,"1968/08/31",1968,8
"COM",19680901,13.7,NA,"1968/09/01",1968,9
"COM",19680902,15.9,NA,"1968/09/02",1968,9
"COM",19680903,16.6,NA,"1968/09/03",1968,9
"COM",19680904,8.9,NA,"1968/09/04",1968,9
"COM",19680905,14.9,NA,"1968/09/05",1968,9
"COM",19680906,13.3,NA,"1968/09/06",1968,9
"COM",19680907,15.5,NA,"1968/09/07",1968,9
"COM",19680908,16.1,NA,"1968/09/08",1968,9
"COM",19680909,16.5,NA,"1968/09/09",1968,9
"COM",19680910,16.7,NA,"1968/09/10",1968,9
"COM",19680911,12.7,NA,"1968/09/11",1968,9
"COM",19680912,12.5,NA,"1968/09/12",1968,9
"COM",19680913,13.8,NA,"1968/09/13",1968,9
"COM",19680914,14,NA,"1968/09/14",1968,9
"COM",19680915,15.2,NA,"1968/09/15",1968,9
"COM",19680916,13.3,NA,"1968/09/16",1968,9
"COM",19680917,10.6,NA,"1968/09/17",1968,9
"COM",19680918,11.7,NA,"1968/09/18",1968,9
"COM",19680919,12.7,NA,"1968/09/19",1968,9
"COM",19680920,12.4,NA,"1968/09/20",1968,9
"COM",19680921,12,NA,"1968/09/21",1968,9
"COM",19680922,13.4,NA,"1968/09/22",1968,9
"COM",19680923,12.4,NA,"1968/09/23",1968,9
"COM",19680924,14.8,NA,"1968/09/24",1968,9
"COM",19680925,13.7,NA,"1968/09/25",1968,9
"COM",19680926,11.7,NA,"1968/09/26",1968,9
"COM",19680927,13,NA,"1968/09/27",1968,9
"COM",19680928,13.2,NA,"1968/09/28",1968,9
"COM",19680929,11.4,NA,"1968/09/29",1968,9
"COM",19680930,10.5,NA,"1968/09/30",1968,9
"COM",19681001,15.6,NA,"1968/10/01",1968,10
"COM",19681002,13.1,NA,"1968/10/02",1968,10
"COM",19681003,13.6,NA,"1968/10/03",1968,10
"COM",19681004,11.6,NA,"1968/10/04",1968,10
"COM",19681005,12.7,NA,"1968/10/05",1968,10
"COM",19681006,12.9,NA,"1968/10/06",1968,10
"COM",19681007,13.2,NA,"1968/10/07",1968,10
"COM",19681008,12.2,NA,"1968/10/08",1968,10
"COM",19681009,11.5,NA,"1968/10/09",1968,10
"COM",19681010,11.7,NA,"1968/10/10",1968,10
"COM",19681011,12.8,NA,"1968/10/11",1968,10
"COM",19681012,12.6,NA,"1968/10/12",1968,10
"COM",19681013,12.5,NA,"1968/10/13",1968,10
"COM",19681014,13,NA,"1968/10/14",1968,10
"COM",19681015,14,NA,"1968/10/15",1968,10
"COM",19681016,11.7,NA,"1968/10/16",1968,10
"COM",19681017,9.2,NA,"1968/10/17",1968,10
"COM",19681018,9,NA,"1968/10/18",1968,10
"COM",19681019,11.2,NA,"1968/10/19",1968,10
"COM",19681020,9.3,NA,"1968/10/20",1968,10
"COM",19681021,6.9,NA,"1968/10/21",1968,10
"COM",19681022,7,NA,"1968/10/22",1968,10
"COM",19681023,6.8,NA,"1968/10/23",1968,10
"COM",19681024,6.1,NA,"1968/10/24",1968,10
"COM",19681025,7.1,NA,"1968/10/25",1968,10
"COM",19681026,7.9,NA,"1968/10/26",1968,10
"COM",19681027,7.8,NA,"1968/10/27",1968,10
"COM",19681028,8.7,NA,"1968/10/28",1968,10
"COM",19681029,8.9,NA,"1968/10/29",1968,10
"COM",19681030,9,NA,"1968/10/30",1968,10
"COM",19681031,9.9,NA,"1968/10/31",1968,10
"COM",19681101,10.4,NA,"1968/11/01",1968,11
"COM",19681102,10.6,NA,"1968/11/02",1968,11
"COM",19681103,7.4,NA,"1968/11/03",1968,11
"COM",19681104,6.9,NA,"1968/11/04",1968,11
"COM",19681105,7.9,NA,"1968/11/05",1968,11
"COM",19681106,8.4,NA,"1968/11/06",1968,11
"COM",19681107,7.8,NA,"1968/11/07",1968,11
"COM",19681108,7.1,NA,"1968/11/08",1968,11
"COM",19681109,8.2,NA,"1968/11/09",1968,11
"COM",19681110,6.9,NA,"1968/11/10",1968,11
"COM",19681111,6.7,NA,"1968/11/11",1968,11
"COM",19681112,7.2,NA,"1968/11/12",1968,11
